edge_idx,scenario,zone,age_group,children
5740,baseline,nearest,5_9,21.74
5563,baseline,nearest,5_9,16.27
5562,baseline,nearest,5_9,1.52
13588,baseline,nearest,5_9,0.91
5496,baseline,nearest,5_9,0.69
4374,baseline,nearest,5_9,0.15
7318,baseline,nearest,5_9,0.11
7316,baseline,nearest,5_9,0.11
7319,baseline,nearest,5_9,0.22
7122,baseline,nearest,5_9,0.11
4350,baseline,nearest,5_9,0.32
7335,baseline,nearest,5_9,0.21
7331,baseline,nearest,5_9,0.11
3857,baseline,nearest,5_9,0.64
3856,baseline,nearest,5_9,0.09
7864,baseline,nearest,5_9,0.09
4579,baseline,nearest,5_9,1.24
8176,baseline,nearest,5_9,0.12
6050,baseline,nearest,5_9,2.35
13332,baseline,nearest,5_9,1.97
2235,baseline,nearest,5_9,1.97
4832,baseline,nearest,5_9,1.47
5813,baseline,nearest,5_9,3.34
10600,baseline,nearest,5_9,3.34
6810,baseline,nearest,5_9,2.52
3448,baseline,nearest,5_9,24.84
4415,baseline,nearest,5_9,1.62
4017,baseline,nearest,5_9,11.68
2781,baseline,nearest,5_9,7.86
4013,baseline,nearest,5_9,4.22
4014,baseline,nearest,5_9,0.77
12021,baseline,nearest,5_9,0.89
13587,baseline,nearest,5_9,0.08
3195,baseline,nearest,5_9,0.04
4830,baseline,nearest,5_9,0.03
7570,baseline,nearest,5_9,0.03
6679,baseline,nearest,5_9,0.32
6678,baseline,nearest,5_9,0.21
6680,baseline,nearest,5_9,0.11
2416,baseline,nearest,5_9,13.64
2417,baseline,nearest,5_9,0.74
2776,baseline,nearest,5_9,0.74
3562,baseline,nearest,5_9,1.7
3561,baseline,nearest,5_9,1.63
3564,baseline,nearest,5_9,1.89
4580,baseline,nearest,5_9,1.02
4247,baseline,nearest,5_9,107.24
4245,baseline,nearest,5_9,103.74
10474,baseline,nearest,5_9,99.93
13916,baseline,nearest,5_9,99.58
13913,baseline,nearest,5_9,99.19
10472,baseline,nearest,5_9,99.19
10470,baseline,nearest,5_9,98.0
10466,baseline,nearest,5_9,96.76
10465,baseline,nearest,5_9,96.12
10467,baseline,nearest,5_9,96.12
2325,baseline,nearest,5_9,81.21
2324,baseline,nearest,5_9,77.92
10344,baseline,nearest,5_9,77.21
6091,baseline,nearest,5_9,74.17
6090,baseline,nearest,5_9,63.3
8386,baseline,nearest,5_9,62.97
8385,baseline,nearest,5_9,62.97
4715,baseline,nearest,5_9,62.95
4717,baseline,nearest,5_9,62.95
11090,baseline,nearest,5_9,62.95
8393,baseline,nearest,5_9,62.95
8394,baseline,nearest,5_9,61.73
6864,baseline,nearest,5_9,61.73
6865,baseline,nearest,5_9,23.01
12749,baseline,nearest,5_9,22.71
12750,baseline,nearest,5_9,22.71
12663,baseline,nearest,5_9,22.12
12664,baseline,nearest,5_9,22.03
12667,baseline,nearest,5_9,22.03
6131,baseline,nearest,5_9,22.03
6132,baseline,nearest,5_9,6.75
6135,baseline,nearest,5_9,6.75
6134,baseline,nearest,5_9,6.54
12669,baseline,nearest,5_9,6.54
6137,baseline,nearest,5_9,6.54
4782,baseline,nearest,5_9,6.54
4781,baseline,nearest,5_9,6.21
6142,baseline,nearest,5_9,5.88
6140,baseline,nearest,5_9,2.6
12769,baseline,nearest,5_9,2.5
3645,baseline,nearest,5_9,2.5
3646,baseline,nearest,5_9,2.4
6019,baseline,nearest,5_9,1.2
3610,baseline,nearest,5_9,107.06
3614,baseline,nearest,5_9,3.38
4136,baseline,nearest,5_9,3.17
4135,baseline,nearest,5_9,2.51
2267,baseline,nearest,5_9,1.41
5996,baseline,nearest,5_9,4.43
5997,baseline,nearest,5_9,4.19
5176,baseline,nearest,5_9,1.78
5175,baseline,nearest,5_9,1.54
11556,baseline,nearest,5_9,1.54
11558,baseline,nearest,5_9,1.54
6812,baseline,nearest,5_9,2.41
9262,baseline,nearest,5_9,1.56
9261,baseline,nearest,5_9,1.47
9258,baseline,nearest,5_9,1.23
9257,baseline,nearest,5_9,0.74
9256,baseline,nearest,5_9,0.74
9253,baseline,nearest,5_9,0.74
3640,baseline,nearest,5_9,0.7
13947,baseline,nearest,5_9,0.32
4433,baseline,nearest,5_9,1.3
4890,baseline,nearest,5_9,0.8
13344,baseline,nearest,5_9,0.46
6010,baseline,nearest,5_9,0.11
5436,baseline,nearest,5_9,20.93
11183,baseline,nearest,5_9,20.5
3983,baseline,nearest,5_9,20.26
3981,baseline,nearest,5_9,5.24
3980,baseline,nearest,5_9,3.01
3979,baseline,nearest,5_9,1.59
14395,baseline,nearest,5_9,0.79
1834,baseline,nearest,5_9,0.14
6492,baseline,nearest,5_9,0.96
3724,baseline,nearest,5_9,0.87
3723,baseline,nearest,5_9,0.38
7097,baseline,nearest,5_9,0.06
6677,baseline,nearest,5_9,0.1
3557,baseline,nearest,5_9,0.41
3558,baseline,nearest,5_9,1.49
3559,baseline,nearest,5_9,1.49
11075,baseline,nearest,5_9,0.06
11076,baseline,nearest,5_9,0.06
3563,baseline,nearest,5_9,1.7
6857,baseline,nearest,5_9,1.48
6515,baseline,nearest,5_9,0.9
4700,baseline,nearest,5_9,1.03
4710,baseline,nearest,5_9,1.03
4708,baseline,nearest,5_9,1.03
10468,baseline,nearest,5_9,14.9
4722,baseline,nearest,5_9,14.38
4721,baseline,nearest,5_9,2.05
4723,baseline,nearest,5_9,1.93
4837,baseline,nearest,5_9,1.3
4244,baseline,nearest,5_9,1.27
5568,baseline,nearest,5_9,0.99
2910,baseline,nearest,5_9,0.67
5178,baseline,nearest,5_9,0.95
3615,baseline,nearest,5_9,102.3
3617,baseline,nearest,5_9,100.3
3618,baseline,nearest,5_9,71.98
3889,baseline,nearest,5_9,70.89
3891,baseline,nearest,5_9,69.02
3895,baseline,nearest,5_9,68.27
3892,baseline,nearest,5_9,65.77
13294,baseline,nearest,5_9,65.77
3899,baseline,nearest,5_9,65.52
3898,baseline,nearest,5_9,3.83
2217,baseline,nearest,5_9,0.25
4698,baseline,nearest,5_9,2.83
2760,baseline,nearest,5_9,1.01
2761,baseline,nearest,5_9,0.76
13925,baseline,nearest,5_9,0.25
3638,baseline,nearest,5_9,13.22
3634,baseline,nearest,5_9,12.88
3636,baseline,nearest,5_9,1.3
3978,baseline,nearest,5_9,3.33
5561,baseline,nearest,5_9,13.99
5559,baseline,nearest,5_9,0.7
5138,baseline,nearest,5_9,1.93
3589,baseline,nearest,5_9,0.95
3590,baseline,nearest,5_9,0.95
1838,baseline,nearest,5_9,0.94
1835,baseline,nearest,5_9,0.08
3588,baseline,nearest,5_9,0.19
6199,baseline,nearest,5_9,0.26
6198,baseline,nearest,5_9,0.1
7349,baseline,nearest,5_9,0.61
7343,baseline,nearest,5_9,0.51
7342,baseline,nearest,5_9,0.31
7345,baseline,nearest,5_9,0.31
7339,baseline,nearest,5_9,0.2
7340,baseline,nearest,5_9,0.2
7350,baseline,nearest,5_9,0.21
5677,baseline,nearest,5_9,1.28
5676,baseline,nearest,5_9,1.28
13573,baseline,nearest,5_9,0.22
11278,baseline,nearest,5_9,0.67
4707,baseline,nearest,5_9,0.88
4703,baseline,nearest,5_9,0.88
4704,baseline,nearest,5_9,0.66
4701,baseline,nearest,5_9,0.45
6141,baseline,nearest,5_9,2.89
6143,baseline,nearest,5_9,2.67
8817,baseline,nearest,5_9,0.43
6000,baseline,nearest,5_9,1.75
11549,baseline,nearest,5_9,0.22
3893,baseline,nearest,5_9,2.03
6118,baseline,nearest,5_9,1.8
6670,baseline,nearest,5_9,0.91
13727,baseline,nearest,5_9,0.45
13728,baseline,nearest,5_9,0.45
4726,baseline,nearest,5_9,2.05
3896,baseline,nearest,5_9,57.53
3900,baseline,nearest,5_9,57.28
3902,baseline,nearest,5_9,54.87
11504,baseline,nearest,5_9,54.36
12896,baseline,nearest,5_9,53.6
11541,baseline,nearest,5_9,53.6
3904,baseline,nearest,5_9,51.54
2757,baseline,nearest,5_9,7.16
2756,baseline,nearest,5_9,1.55
2759,baseline,nearest,5_9,0.26
2754,baseline,nearest,5_9,4.57
2755,baseline,nearest,5_9,4.32
13469,baseline,nearest,5_9,4.06
13473,baseline,nearest,5_9,3.8
13472,baseline,nearest,5_9,3.8
2749,baseline,nearest,5_9,3.54
2750,baseline,nearest,5_9,1.55
2763,baseline,nearest,5_9,1.31
2765,baseline,nearest,5_9,0.52
9259,baseline,nearest,5_9,0.49
9254,baseline,nearest,5_9,0.25
3906,baseline,nearest,5_9,41.53
3908,baseline,nearest,5_9,37.08
3312,baseline,nearest,5_9,36.04
2923,baseline,nearest,5_9,34.81
2922,baseline,nearest,5_9,34.46
5209,baseline,nearest,5_9,2.36
2883,baseline,nearest,5_9,0.27
3200,baseline,nearest,5_9,8.55
3199,baseline,nearest,5_9,8.2
3211,baseline,nearest,5_9,6.05
3213,baseline,nearest,5_9,4.32
3635,baseline,nearest,5_9,10.91
5560,baseline,nearest,5_9,12.48
1837,baseline,nearest,5_9,0.83
3593,baseline,nearest,5_9,0.81
4445,baseline,nearest,5_9,0.58
4442,baseline,nearest,5_9,0.22
4439,baseline,nearest,5_9,0.12
1836,baseline,nearest,5_9,0.04
13249,baseline,nearest,5_9,0.04
7096,baseline,nearest,5_9,0.15
7354,baseline,nearest,5_9,0.03
6200,baseline,nearest,5_9,0.07
7105,baseline,nearest,5_9,0.1
7103,baseline,nearest,5_9,0.1
7107,baseline,nearest,5_9,0.1
10943,baseline,nearest,5_9,0.1
2414,baseline,nearest,5_9,11.22
2419,baseline,nearest,5_9,4.38
6133,baseline,nearest,5_9,15.24
6863,baseline,nearest,5_9,15.2
4940,baseline,nearest,5_9,14.94
4941,baseline,nearest,5_9,14.08
6860,baseline,nearest,5_9,14.08
6861,baseline,nearest,5_9,12.76
3524,baseline,nearest,5_9,12.31
3526,baseline,nearest,5_9,10.87
6859,baseline,nearest,5_9,1.57
5896,baseline,nearest,5_9,1.34
5897,baseline,nearest,5_9,0.45
11277,baseline,nearest,5_9,0.22
5898,baseline,nearest,5_9,0.45
8283,baseline,nearest,5_9,0.45
2589,baseline,nearest,5_9,0.55
5799,baseline,nearest,5_9,1.81
3616,baseline,nearest,5_9,0.88
2752,baseline,nearest,5_9,1.74
2878,baseline,nearest,5_9,0.55
3065,baseline,nearest,5_9,0.07
13208,baseline,nearest,5_9,10.52
14079,baseline,nearest,5_9,0.39
3218,baseline,nearest,5_9,9.77
3217,baseline,nearest,5_9,8.76
14176,baseline,nearest,5_9,8.11
14084,baseline,nearest,5_9,0.11
3984,baseline,nearest,5_9,13.85
5439,baseline,nearest,5_9,1.41
3970,baseline,nearest,5_9,11.99
3971,baseline,nearest,5_9,0.59
5909,baseline,nearest,5_9,0.81
1826,baseline,nearest,5_9,0.08
14366,baseline,nearest,5_9,0.12
7098,baseline,nearest,5_9,0.12
7099,baseline,nearest,5_9,0.06
5139,baseline,nearest,5_9,2.7
5141,baseline,nearest,5_9,2.68
6880,baseline,nearest,5_9,2.0
3382,baseline,nearest,5_9,1.96
3381,baseline,nearest,5_9,1.82
3917,baseline,nearest,5_9,1.62
3539,baseline,nearest,5_9,1.15
3537,baseline,nearest,5_9,0.45
14218,baseline,nearest,5_9,0.28
3538,baseline,nearest,5_9,0.18
5805,baseline,nearest,5_9,0.09
14658,baseline,nearest,5_9,0.09
5806,baseline,nearest,5_9,0.09
14208,baseline,nearest,5_9,0.09
9031,baseline,nearest,5_9,0.09
9029,baseline,nearest,5_9,0.09
6173,baseline,nearest,5_9,9.3
6884,baseline,nearest,5_9,0.44
13729,baseline,nearest,5_9,0.22
2879,baseline,nearest,5_9,0.94
13466,baseline,nearest,5_9,0.94
7648,baseline,nearest,5_9,481.99
7650,baseline,nearest,5_9,381.62
4040,baseline,nearest,5_9,381.62
4041,baseline,nearest,5_9,376.45
6328,baseline,nearest,5_9,375.42
6327,baseline,nearest,5_9,374.75
14561,baseline,nearest,5_9,374.75
14563,baseline,nearest,5_9,374.75
14562,baseline,nearest,5_9,369.44
14566,baseline,nearest,5_9,369.44
14567,baseline,nearest,5_9,251.52
14571,baseline,nearest,5_9,251.31
14608,baseline,nearest,5_9,250.99
14609,baseline,nearest,5_9,250.32
4482,baseline,nearest,5_9,249.49
4483,baseline,nearest,5_9,249.49
8797,baseline,nearest,5_9,249.49
10691,baseline,nearest,5_9,248.02
3490,baseline,nearest,5_9,247.99
3491,baseline,nearest,5_9,247.04
3712,baseline,nearest,5_9,245.13
3713,baseline,nearest,5_9,245.08
3714,baseline,nearest,5_9,41.03
3715,baseline,nearest,5_9,40.46
3710,baseline,nearest,5_9,10.59
3709,baseline,nearest,5_9,7.83
3506,baseline,nearest,5_9,7.67
3503,baseline,nearest,5_9,7.67
10712,baseline,nearest,5_9,7.5
11008,baseline,nearest,5_9,7.5
969,baseline,nearest,5_9,0.54
535,baseline,nearest,5_9,0.54
532,baseline,nearest,5_9,0.54
6973,baseline,nearest,5_9,0.54
6272,baseline,nearest,5_9,0.54
14108,baseline,nearest,5_9,0.39
3216,baseline,nearest,5_9,1.01
1732,baseline,nearest,5_9,7.46
1731,baseline,nearest,5_9,5.84
3221,baseline,nearest,5_9,5.84
3219,baseline,nearest,5_9,4.87
13812,baseline,nearest,5_9,4.22
13810,baseline,nearest,5_9,0.32
3975,baseline,nearest,5_9,1.88
4444,baseline,nearest,5_9,0.33
5684,baseline,nearest,5_9,0.15
4446,baseline,nearest,5_9,0.02
5573,baseline,nearest,5_9,0.71
5198,baseline,nearest,5_9,0.63
5200,baseline,nearest,5_9,0.07
6174,baseline,nearest,5_9,7.69
6145,baseline,nearest,5_9,0.22
6144,baseline,nearest,5_9,0.7
5797,baseline,nearest,5_9,0.34
13914,baseline,nearest,5_9,0.34
4249,baseline,nearest,5_9,3.27
11503,baseline,nearest,5_9,0.26
13467,baseline,nearest,5_9,0.46
13811,baseline,nearest,5_9,3.57
4893,baseline,nearest,5_9,17.87
14252,baseline,nearest,5_9,17.66
11697,baseline,nearest,5_9,17.25
12303,baseline,nearest,5_9,0.54
12305,baseline,nearest,5_9,0.11
13378,baseline,nearest,5_9,0.4
5438,baseline,nearest,5_9,11.99
5441,baseline,nearest,5_9,1.23
13333,baseline,nearest,5_9,1.23
5727,baseline,nearest,5_9,0.81
5726,baseline,nearest,5_9,0.6
7571,baseline,nearest,5_9,0.09
7574,baseline,nearest,5_9,0.03
3916,baseline,nearest,5_9,0.09
12622,baseline,nearest,5_9,0.09
5199,baseline,nearest,5_9,0.4
2418,baseline,nearest,5_9,5.62
2420,baseline,nearest,5_9,0.28
6176,baseline,nearest,5_9,6.86
4718,baseline,nearest,5_9,5.16
5313,baseline,nearest,5_9,0.41
10558,baseline,nearest,5_9,0.21
2104,baseline,nearest,5_9,1.06
3890,baseline,nearest,5_9,0.45
3176,baseline,nearest,5_9,1.42
3210,baseline,nearest,5_9,1.95
5556,baseline,nearest,5_9,1.95
13901,baseline,nearest,5_9,0.32
3220,baseline,nearest,5_9,0.97
4336,baseline,nearest,5_9,0.97
12775,baseline,nearest,5_9,2.92
12331,baseline,nearest,5_9,0.51
6256,baseline,nearest,5_9,0.1
5440,baseline,nearest,5_9,10.24
4399,baseline,nearest,5_9,5.3
4398,baseline,nearest,5_9,0.5
4400,baseline,nearest,5_9,0.4
12372,baseline,nearest,5_9,0.2
5442,baseline,nearest,5_9,4.26
5323,baseline,nearest,5_9,3.2
5322,baseline,nearest,5_9,2.04
13423,baseline,nearest,5_9,1.7
1790,baseline,nearest,5_9,1.57
1789,baseline,nearest,5_9,0.97
3972,baseline,nearest,5_9,10.89
13326,baseline,nearest,5_9,10.89
13328,baseline,nearest,5_9,10.89
5809,baseline,nearest,5_9,10.79
4138,baseline,nearest,5_9,4.7
5810,baseline,nearest,5_9,0.6
5683,baseline,nearest,5_9,0.21
1829,baseline,nearest,5_9,0.68
1828,baseline,nearest,5_9,0.63
1830,baseline,nearest,5_9,0.49
3597,baseline,nearest,5_9,0.46
3594,baseline,nearest,5_9,0.07
1757,baseline,nearest,5_9,0.61
7590,baseline,nearest,5_9,0.09
3525,baseline,nearest,5_9,0.78
3522,baseline,nearest,5_9,0.78
3521,baseline,nearest,5_9,0.78
6862,baseline,nearest,5_9,1.12
13640,baseline,nearest,5_9,1.12
6866,baseline,nearest,5_9,38.72
5104,baseline,nearest,5_9,38.49
5105,baseline,nearest,5_9,23.3
5103,baseline,nearest,5_9,22.43
5101,baseline,nearest,5_9,8.52
5100,baseline,nearest,5_9,8.33
1702,baseline,nearest,5_9,8.03
1700,baseline,nearest,5_9,1.82
3584,baseline,nearest,5_9,0.21
3582,baseline,nearest,5_9,0.06
5218,baseline,nearest,5_9,13.81
5217,baseline,nearest,5_9,1.68
3611,baseline,nearest,5_9,19.5
4266,baseline,nearest,5_9,14.52
4268,baseline,nearest,5_9,12.63
3619,baseline,nearest,5_9,27.67
13384,baseline,nearest,5_9,26.83
13743,baseline,nearest,5_9,26.83
14044,baseline,nearest,5_9,0.22
3903,baseline,nearest,5_9,2.41
12898,baseline,nearest,5_9,1.0
12897,baseline,nearest,5_9,0.5
5208,baseline,nearest,5_9,32.06
6815,baseline,nearest,5_9,31.69
6813,baseline,nearest,5_9,31.39
10341,baseline,nearest,5_9,31.39
8031,baseline,nearest,5_9,31.39
6915,baseline,nearest,5_9,29.5
6916,baseline,nearest,5_9,22.72
10881,baseline,nearest,5_9,17.13
6299,baseline,nearest,5_9,16.41
6298,baseline,nearest,5_9,16.41
1500,baseline,nearest,5_9,16.41
1499,baseline,nearest,5_9,16.41
4145,baseline,nearest,5_9,16.41
4144,baseline,nearest,5_9,16.41
11599,baseline,nearest,5_9,16.41
6224,baseline,nearest,5_9,16.41
6223,baseline,nearest,5_9,16.41
6305,baseline,nearest,5_9,7.45
11509,baseline,nearest,5_9,5.84
11864,baseline,nearest,5_9,5.83
4401,baseline,nearest,5_9,0.1
2421,baseline,nearest,5_9,4.51
2423,baseline,nearest,5_9,1.64
2422,baseline,nearest,5_9,2.87
4060,baseline,nearest,5_9,2.87
6177,baseline,nearest,5_9,5.62
4719,baseline,nearest,5_9,1.9
2326,baseline,nearest,5_9,2.88
2327,baseline,nearest,5_9,1.23
4252,baseline,nearest,5_9,1.65
4044,baseline,nearest,5_9,11.63
4045,baseline,nearest,5_9,0.42
13740,baseline,nearest,5_9,0.42
13739,baseline,nearest,5_9,0.21
10556,baseline,nearest,5_9,12.28
13273,baseline,nearest,5_9,12.28
3621,baseline,nearest,5_9,26.39
12899,baseline,nearest,5_9,0.5
11698,baseline,nearest,5_9,14.79
6252,baseline,nearest,5_9,14.25
6253,baseline,nearest,5_9,13.71
12218,baseline,nearest,5_9,12.81
11181,baseline,nearest,5_9,12.27
6249,baseline,nearest,5_9,10.65
6250,baseline,nearest,5_9,5.2
13230,baseline,nearest,5_9,5.1
11742,baseline,nearest,5_9,4.89
11743,baseline,nearest,5_9,4.89
11737,baseline,nearest,5_9,1.68
11738,baseline,nearest,5_9,0.82
8620,baseline,nearest,5_9,0.61
8616,baseline,nearest,5_9,0.61
495,baseline,nearest,5_9,0.4
494,baseline,nearest,5_9,0.4
12943,baseline,nearest,5_9,0.4
458,baseline,nearest,5_9,0.4
383,baseline,nearest,5_9,0.4
385,baseline,nearest,5_9,0.4
11944,baseline,nearest,5_9,0.4
452,baseline,nearest,5_9,0.4
367,baseline,nearest,5_9,0.4
365,baseline,nearest,5_9,0.07
414,baseline,nearest,5_9,0.07
233,baseline,nearest,5_9,0.07
231,baseline,nearest,5_9,0.07
303,baseline,nearest,5_9,0.07
318,baseline,nearest,5_9,0.07
3922,baseline,nearest,5_9,4.59
3923,baseline,nearest,5_9,2.12
2532,baseline,nearest,5_9,4.14
2531,baseline,nearest,5_9,4.14
2535,baseline,nearest,5_9,4.04
2537,baseline,nearest,5_9,0.2
13275,baseline,nearest,5_9,0.72
13277,baseline,nearest,5_9,0.72
3515,baseline,nearest,5_9,0.72
6701,baseline,nearest,5_9,0.41
1701,baseline,nearest,5_9,5.39
5102,baseline,nearest,5_9,13.91
4043,baseline,nearest,5_9,10.94
5508,baseline,nearest,5_9,1.71
4267,baseline,nearest,5_9,3.98
3620,baseline,nearest,5_9,25.89
3897,baseline,nearest,5_9,0.31
13287,baseline,nearest,5_9,23.59
1983,baseline,nearest,5_9,23.07
1982,baseline,nearest,5_9,22.28
3624,baseline,nearest,5_9,21.73
3224,baseline,nearest,5_9,1.86
3907,baseline,nearest,5_9,2.46
4353,baseline,nearest,5_9,1.04
553,baseline,nearest,5_9,6.96
552,baseline,nearest,5_9,6.96
366,baseline,nearest,5_9,0.34
146,baseline,nearest,5_9,0.34
144,baseline,nearest,5_9,0.34
147,baseline,nearest,5_9,0.34
149,baseline,nearest,5_9,0.34
13051,baseline,nearest,5_9,0.32
5811,baseline,nearest,5_9,4.34
6369,baseline,nearest,5_9,1.31
6370,baseline,nearest,5_9,1.01
2825,baseline,nearest,5_9,24.37
2827,baseline,nearest,5_9,23.17
4026,baseline,nearest,5_9,20.69
4025,baseline,nearest,5_9,2.49
3516,baseline,nearest,5_9,0.31
4902,baseline,nearest,5_9,1.2
5106,baseline,nearest,5_9,14.65
5172,baseline,nearest,5_9,7.76
9325,baseline,nearest,5_9,2.37
5171,baseline,nearest,5_9,2.15
8383,baseline,nearest,5_9,0.02
10960,baseline,nearest,5_9,3.04
10962,baseline,nearest,5_9,3.04
10963,baseline,nearest,5_9,3.04
10361,baseline,nearest,5_9,3.04
8170,baseline,nearest,5_9,2.72
8169,baseline,nearest,5_9,0.41
8171,baseline,nearest,5_9,2.31
6868,baseline,nearest,5_9,2.2
6867,baseline,nearest,5_9,2.2
4048,baseline,nearest,5_9,0.85
4047,baseline,nearest,5_9,0.63
5131,baseline,nearest,5_9,3.33
5129,baseline,nearest,5_9,0.21
2994,baseline,nearest,5_9,11.0
13286,baseline,nearest,5_9,0.26
10340,baseline,nearest,5_9,0.05
6254,baseline,nearest,5_9,0.43
12227,baseline,nearest,5_9,0.32
13382,baseline,nearest,5_9,0.86
3921,baseline,nearest,5_9,1.86
2534,baseline,nearest,5_9,3.64
13323,baseline,nearest,5_9,3.53
5137,baseline,nearest,5_9,1.21
7094,baseline,nearest,5_9,0.1
7093,baseline,nearest,5_9,0.03
7091,baseline,nearest,5_9,0.03
6879,baseline,nearest,5_9,0.01
6562,baseline,nearest,5_9,0.21
1607,baseline,nearest,5_9,0.19
1590,baseline,nearest,5_9,0.19
1588,baseline,nearest,5_9,0.19
7035,baseline,nearest,5_9,0.04
7085,baseline,nearest,5_9,0.23
7087,baseline,nearest,5_9,0.13
7086,baseline,nearest,5_9,0.09
6178,baseline,nearest,5_9,1.58
4799,baseline,nearest,5_9,10.63
6088,baseline,nearest,5_9,10.75
10396,baseline,nearest,5_9,10.75
10400,baseline,nearest,5_9,10.75
6845,baseline,nearest,5_9,10.75
6846,baseline,nearest,5_9,10.75
8391,baseline,nearest,5_9,10.75
8379,baseline,nearest,5_9,2.01
8426,baseline,nearest,5_9,1.79
7191,baseline,nearest,5_9,1.42
7192,baseline,nearest,5_9,1.42
5507,baseline,nearest,5_9,8.15
5130,baseline,nearest,5_9,2.6
5132,baseline,nearest,5_9,0.64
2992,baseline,nearest,5_9,8.68
3623,baseline,nearest,5_9,19.12
3462,baseline,nearest,5_9,203.97
3461,baseline,nearest,5_9,162.65
6637,baseline,nearest,5_9,161.37
2867,baseline,nearest,5_9,160.15
2868,baseline,nearest,5_9,142.82
6639,baseline,nearest,5_9,85.56
6821,baseline,nearest,5_9,85.13
5035,baseline,nearest,5_9,84.5
5036,baseline,nearest,5_9,82.99
2956,baseline,nearest,5_9,82.28
2955,baseline,nearest,5_9,73.34
10657,baseline,nearest,5_9,72.23
10183,baseline,nearest,5_9,71.88
9176,baseline,nearest,5_9,70.9
9177,baseline,nearest,5_9,53.22
10191,baseline,nearest,5_9,53.22
10192,baseline,nearest,5_9,52.62
1972,baseline,nearest,5_9,51.67
1971,baseline,nearest,5_9,24.55
6818,baseline,nearest,5_9,15.44
6037,baseline,nearest,5_9,15.12
6036,baseline,nearest,5_9,10.21
3106,baseline,nearest,5_9,6.39
3107,baseline,nearest,5_9,6.07
7045,baseline,nearest,5_9,1.95
6816,baseline,nearest,5_9,0.35
6067,baseline,nearest,5_9,5.68
10882,baseline,nearest,5_9,5.2
12219,baseline,nearest,5_9,0.81
13138,baseline,nearest,5_9,0.2
2539,baseline,nearest,5_9,3.33
2538,baseline,nearest,5_9,0.91
7095,baseline,nearest,5_9,0.07
4027,baseline,nearest,5_9,17.4
4235,baseline,nearest,5_9,16.97
4800,baseline,nearest,5_9,8.3
8395,baseline,nearest,5_9,8.74
8389,baseline,nearest,5_9,8.74
8390,baseline,nearest,5_9,8.74
5231,baseline,nearest,5_9,8.74
8418,baseline,nearest,5_9,1.01
8419,baseline,nearest,5_9,0.66
8434,baseline,nearest,5_9,0.65
5510,baseline,nearest,5_9,7.74
4479,baseline,nearest,5_9,6.02
3000,baseline,nearest,5_9,1.56
2988,baseline,nearest,5_9,0.49
3625,baseline,nearest,5_9,7.2
4973,baseline,nearest,5_9,6.66
13402,baseline,nearest,5_9,4.92
13406,baseline,nearest,5_9,4.92
4971,baseline,nearest,5_9,4.92
4969,baseline,nearest,5_9,3.84
13403,baseline,nearest,5_9,0.7
13401,baseline,nearest,5_9,0.7
1981,baseline,nearest,5_9,0.53
3626,baseline,nearest,5_9,8.92
13342,baseline,nearest,5_9,8.58
4908,baseline,nearest,5_9,8.13
4909,baseline,nearest,5_9,7.14
5540,baseline,nearest,5_9,2.07
10583,baseline,nearest,5_9,3.82
2011,baseline,nearest,5_9,3.45
2008,baseline,nearest,5_9,2.76
8030,baseline,nearest,5_9,0.88
14761,baseline,nearest,5_9,4.68
14765,baseline,nearest,5_9,3.8
14764,baseline,nearest,5_9,0.32
14763,baseline,nearest,5_9,0.32
14759,baseline,nearest,5_9,3.25
14760,baseline,nearest,5_9,0.76
11508,baseline,nearest,5_9,0.97
11739,baseline,nearest,5_9,0.76
13464,baseline,nearest,5_9,0.32
12220,baseline,nearest,5_9,0.4
2542,baseline,nearest,5_9,0.61
7855,baseline,nearest,5_9,0.88
6008,baseline,nearest,5_9,0.76
4236,baseline,nearest,5_9,15.33
9616,baseline,nearest,5_9,13.68
9615,baseline,nearest,5_9,0.41
9617,baseline,nearest,5_9,12.02
12422,baseline,nearest,5_9,11.19
